Course,Cred_hours,Pre-req,Pred_1,Instructor_1,Pred_2,Instructor_2,Pred_3,Instructor_3,Pred_4,Instructor_4,Pred_5,Instructor_5,Pred_6,Instructor_6,Pred_7,Instructor_7,Pred_8,Instructor_8,Pred_9,Instructor_9,Pred_10,Instructor_10,Pred_11,Instructor_11,Pred_12,Instructor_12,Pred_13,Instructor_13,Pred_14,Instructor_14,Pred_15,Instructor_15,Pred_16,Instructor_16,Pred_17,Instructor_17,Pred_18,Instructor_18
ID 6763,3.0,,3.9898316238923033,Unknown,4.0,"Spence, Hunter",3.2485993471664725,"Spence, Hunter",3.9715610392317737,Unknown,4.0,"Spence, Hunter",3.257276151222587,"Spence, Hunter",3.966230197,Unknown,4.0,"Spence, Hunter",3.253032281134798,"Spence, Hunter",3.975913317889388,Unknown,4.0,"Spence, Hunter",3.2523835000126318,"Spence, Hunter",3.976095204365466,Unknown,4.0,"Spence, Hunter",3.253272662617576,"Spence, Hunter",3.971585044055169,Unknown,4.0,"Spence, Hunter",3.2532011497956983,"Spence, Hunter"
ID 6800,3.0,,4.0,Unknown,3.75,"Sanford, Jon",3.165732898110982,"Sanford, Jon",4.0,Unknown,3.75,"Sanford, Jon",3.171517434148391,"Sanford, Jon",4.0,Unknown,3.75,"Sanford, Jon",3.1686881874231982,"Sanford, Jon",4.0,Unknown,3.75,"Sanford, Jon",3.1682556666750874,"Sanford, Jon",4.0,Unknown,3.75,"Sanford, Jon",3.1688484417450504,"Sanford, Jon",4.0,Unknown,3.75,"Sanford, Jon",3.168800766530466,"Sanford, Jon"
ID 6820,3.0,,3.973315781814833,Unknown,3.79,Unknown,3.0828664490554907,"Langston, Christopher",3.983134430087615,Unknown,3.79,Unknown,3.085758717074196,"Langston, Christopher",3.986561024777029,Unknown,3.79,Unknown,3.084344093711599,"Langston, Christopher",3.982636649896088,Unknown,3.79,Unknown,3.0841278333375435,"Langston, Christopher",3.980402316692266,Unknown,3.79,Unknown,3.084424220872525,"Langston, Christopher",3.9818247794421335,Unknown,3.79,Unknown,3.084400383265233,"Langston, Christopher"
ID 6998,3.0,,3.946631563629665,"Henneman, Richard",3.817328447,"Linden, Maureen",3.0,"Aflatoony, Leila",3.96626886,"Henneman, Richard",3.790866065,"Linden, Maureen",3.0,"Aflatoony, Leila",3.973122049554057,"Henneman, Richard",3.7792311496483135,"Linden, Maureen",3.0,"Aflatoony, Leila",3.9652732997921754,"Henneman, Richard",3.774120183543568,"Linden, Maureen",3.0,"Aflatoony, Leila",3.960804633384533,"Henneman, Richard",3.7718752593483953,"Linden, Maureen",3.0,"Aflatoony, Leila",3.963649558884268,"Henneman, Richard",3.770889215836232,"Linden, Maureen",3.0,"Aflatoony, Leila"
ID 7655,3.0,,3.9521813741001215,Unknown,3.95,"Oh, Hyunjoo",3.333333333333333,Unknown,3.9628036851728954,Unknown,3.95,"Oh, Hyunjoo",3.333333333333333,Unknown,3.9602644100837514,Unknown,3.95,"Oh, Hyunjoo",3.333333333333333,Unknown,3.956810700675342,Unknown,3.95,"Oh, Hyunjoo",3.333333333333333,Unknown,3.957254453849365,Unknown,3.95,"Oh, Hyunjoo",3.333333333333333,Unknown,3.957999245025238,Unknown,3.95,"Oh, Hyunjoo",3.333333333333333,Unknown
ID 8802,2.0,,3.957731184570578,Unknown,3.912672294333132,"Garvin, Courtney",3.6666666666666665,"Garvin, Courtney",3.95933851017056,Unknown,3.945380654500631,"Garvin, Courtney",3.6666666666666665,"Garvin, Courtney",3.947406770613445,Unknown,3.9393705024020496,"Garvin, Courtney",3.6666666666666665,"Garvin, Courtney",3.9483481015585102,Unknown,3.928961266606577,"Garvin, Courtney",3.6666666666666665,"Garvin, Courtney",3.9537042743141977,Unknown,3.939346517044556,"Garvin, Courtney",3.6666666666666665,"Garvin, Courtney",3.952348931166208,Unknown,3.936424460592992,"Garvin, Courtney",3.6666666666666665,"Garvin, Courtney"
ID 8803,3.0,,3.963280995041034,"Purdy, Timothy",3.831049312015023,"Shankwiler, Kevin",4.0,"Zimring, Craig",3.955873335168224,"Purdy, Timothy",3.8498639099222354,"Shankwiler, Kevin",4.0,"Zimring, Craig",3.934549131143139,"Purdy, Timothy",3.828989610962348,"Shankwiler, Kevin",4.0,"Zimring, Craig",3.939885502441678,"Purdy, Timothy",3.806469563568732,"Shankwiler, Kevin",4.0,"Zimring, Craig",3.9501540947790303,"Purdy, Timothy",3.806328798142196,"Shankwiler, Kevin",4.0,"Zimring, Craig",3.9466986173071774,"Purdy, Timothy",3.8194633453180056,"Shankwiler, Kevin",4.0,"Zimring, Craig"
ID 8804,4.0,,4.0,Unknown,4.0,"Shankwiler, Kevin",4.0,"Wilson, Wendell",4.0,Unknown,4.0,"Shankwiler, Kevin",4.0,"Wilson, Wendell",4.0,Unknown,4.0,"Shankwiler, Kevin",4.0,"Wilson, Wendell",4.0,Unknown,4.0,"Shankwiler, Kevin",4.0,"Wilson, Wendell",4.0,Unknown,4.0,"Shankwiler, Kevin",4.0,"Wilson, Wendell",4.0,Unknown,4.0,"Shankwiler, Kevin",4.0,"Wilson, Wendell"
ID 8900,3.0,,3.982544116117393,"Harmon, Stephen",3.972157562619289,"Wilson, Wendell",4.0,"Li, Wayne",3.9870528898983375,"Harmon, Stephen",4.0,"Wilson, Wendell",4.0,"Li, Wayne",3.983777286418693,"Harmon, Stephen",4.0,"Wilson, Wendell",4.0,"Li, Wayne",3.983527964158538,"Harmon, Stephen",4.0,"Wilson, Wendell",4.0,"Li, Wayne",3.984481407202968,"Harmon, Stephen",4.0,"Wilson, Wendell",4.0,"Li, Wayne",3.9842683177713023,"Harmon, Stephen",3.9815515934856975,"Wilson, Wendell",4.0,"Li, Wayne"
ID 8903,3.0,,4.0,"Henneman, Richard",3.977426988636045,"Garvin, Courtney",3.0,"Sanford, Jon",4.0,"Henneman, Richard",3.9709544260870535,"Garvin, Courtney",3.0,"Sanford, Jon",4.0,"Henneman, Richard",3.9689853607623298,"Garvin, Courtney",3.0,"Sanford, Jon",4.0,"Henneman, Richard",3.9695892676651816,"Garvin, Courtney",3.0,"Sanford, Jon",4.0,"Henneman, Richard",3.970950784763821,"Garvin, Courtney",3.0,"Sanford, Jon",4.0,"Henneman, Richard",3.972047629553198,"Garvin, Courtney",3.0,"Sanford, Jon"
IL 6450,1.0,,4.0,Unknown,4.0,"Vande Vate, John",3.333333333333333,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",3.333333333333333,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",3.333333333333333,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",3.333333333333333,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",3.333333333333333,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",3.333333333333333,"Vande Vate, John"
IL 6451,1.0,,4.0,Unknown,4.0,"Vande Vate, John",3.6666666666666665,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",3.6666666666666665,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",3.6666666666666665,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",3.6666666666666665,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",3.6666666666666665,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",3.6666666666666665,"Vande Vate, John"
IL 6452,1.0,,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown
IL 6453,1.0,,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown
IL 6454,1.0,,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown
IL 6455,1.0,,4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John"
IL 6456,1.0,,3.91,Unknown,4.0,"Vande Vate, John",4.0,Unknown,3.91,Unknown,4.0,"Vande Vate, John",4.0,Unknown,3.91,Unknown,4.0,"Vande Vate, John",4.0,Unknown,3.91,Unknown,4.0,"Vande Vate, John",4.0,Unknown,3.91,Unknown,4.0,"Vande Vate, John",4.0,Unknown,3.91,Unknown,4.0,"Vande Vate, John",4.0,Unknown
IL 6457,1.0,,4.0,Unknown,4.0,"Vande Vate, John",4.0,Unknown,4.0,Unknown,4.0,"Vande Vate, John",4.0,Unknown,4.0,Unknown,4.0,"Vande Vate, John",4.0,Unknown,4.0,Unknown,4.0,"Vande Vate, John",4.0,Unknown,4.0,Unknown,4.0,"Vande Vate, John",4.0,Unknown,4.0,Unknown,4.0,"Vande Vate, John",4.0,Unknown
IL 6458,1.0,,3.45,Unknown,4.0,"Vande Vate, John",4.0,Unknown,3.45,Unknown,4.0,"Vande Vate, John",4.0,Unknown,3.45,Unknown,4.0,"Vande Vate, John",4.0,Unknown,3.45,Unknown,4.0,"Vande Vate, John",4.0,Unknown,3.45,Unknown,4.0,"Vande Vate, John",4.0,Unknown,3.45,Unknown,4.0,"Vande Vate, John",4.0,Unknown
IL 6459,1.0,,3.56,Unknown,4.0,Unknown,4.0,"Vande Vate, John",3.56,Unknown,4.0,Unknown,4.0,"Vande Vate, John",3.56,Unknown,4.0,Unknown,4.0,"Vande Vate, John",3.56,Unknown,4.0,Unknown,4.0,"Vande Vate, John",3.56,Unknown,4.0,Unknown,4.0,"Vande Vate, John",3.56,Unknown,4.0,Unknown,4.0,"Vande Vate, John"
IL 6460,1.0,,3.67,Unknown,4.0,Unknown,4.0,"Vande Vate, John",3.67,Unknown,4.0,Unknown,4.0,"Vande Vate, John",3.67,Unknown,4.0,Unknown,4.0,"Vande Vate, John",3.67,Unknown,4.0,Unknown,4.0,"Vande Vate, John",3.67,Unknown,4.0,Unknown,4.0,"Vande Vate, John",3.67,Unknown,4.0,Unknown,4.0,"Vande Vate, John"
IL 6461,1.0,,3.78,Unknown,4.0,Unknown,4.0,"Vande Vate, John",3.78,Unknown,4.0,Unknown,4.0,"Vande Vate, John",3.78,Unknown,4.0,Unknown,4.0,"Vande Vate, John",3.78,Unknown,4.0,Unknown,4.0,"Vande Vate, John",3.78,Unknown,4.0,Unknown,4.0,"Vande Vate, John",3.78,Unknown,4.0,Unknown,4.0,"Vande Vate, John"
IL 6464,1.0,,3.89,"Vande Vate, John",4.0,Unknown,4.0,Unknown,3.89,"Vande Vate, John",4.0,Unknown,4.0,Unknown,3.89,"Vande Vate, John",4.0,Unknown,4.0,Unknown,3.89,"Vande Vate, John",4.0,Unknown,4.0,Unknown,3.89,"Vande Vate, John",4.0,Unknown,4.0,Unknown,3.89,"Vande Vate, John",4.0,Unknown,4.0,Unknown
IL 6465,1.0,,4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John"
IL 6466,1.0,,4.0,"Vande Vate, John",4.0,Unknown,4.0,Unknown,4.0,"Vande Vate, John",4.0,Unknown,4.0,Unknown,4.0,"Vande Vate, John",4.0,Unknown,4.0,Unknown,4.0,"Vande Vate, John",4.0,Unknown,4.0,Unknown,4.0,"Vande Vate, John",4.0,Unknown,4.0,Unknown,4.0,"Vande Vate, John",4.0,Unknown,4.0,Unknown
IL 6467,1.0,,4.0,Unknown,4.0,"Vande Vate, John",3.91,Unknown,4.0,Unknown,4.0,"Vande Vate, John",3.91,Unknown,4.0,Unknown,4.0,"Vande Vate, John",3.91,Unknown,4.0,Unknown,4.0,"Vande Vate, John",3.91,Unknown,4.0,Unknown,4.0,"Vande Vate, John",3.91,Unknown,4.0,Unknown,4.0,"Vande Vate, John",3.91,Unknown
IL 6468,1.0,,4.0,"Vande Vate, John",4.0,Unknown,3.82,Unknown,4.0,"Vande Vate, John",4.0,Unknown,3.82,Unknown,4.0,"Vande Vate, John",4.0,Unknown,3.82,Unknown,4.0,"Vande Vate, John",4.0,Unknown,3.82,Unknown,4.0,"Vande Vate, John",4.0,Unknown,3.82,Unknown,4.0,"Vande Vate, John",4.0,Unknown,3.82,Unknown
IL 6472,1.0,,4.0,"Vande Vate, John",4.0,"Vande Vate, John",3.88,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",3.88,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",3.88,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",3.88,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",3.88,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",3.88,Unknown
IL 6475,2.0,,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown
IL 6476,2.0,,4.0,"Vande Vate, John",4.0,Unknown,4.0,Unknown,4.0,"Vande Vate, John",4.0,Unknown,4.0,Unknown,4.0,"Vande Vate, John",4.0,Unknown,4.0,Unknown,4.0,"Vande Vate, John",4.0,Unknown,4.0,Unknown,4.0,"Vande Vate, John",4.0,Unknown,4.0,Unknown,4.0,"Vande Vate, John",4.0,Unknown,4.0,Unknown
IL 6477,2.0,,4.0,Unknown,4.0,"Vande Vate, John",4.0,Unknown,4.0,Unknown,4.0,"Vande Vate, John",4.0,Unknown,4.0,Unknown,4.0,"Vande Vate, John",4.0,Unknown,4.0,Unknown,4.0,"Vande Vate, John",4.0,Unknown,4.0,Unknown,4.0,"Vande Vate, John",4.0,Unknown,4.0,Unknown,4.0,"Vande Vate, John",4.0,Unknown
IL 6478,2.0,,4.0,Unknown,4.0,Unknown,4.0,"Vande Vate, John",4.0,Unknown,4.0,Unknown,4.0,"Vande Vate, John",4.0,Unknown,4.0,Unknown,4.0,"Vande Vate, John",4.0,Unknown,4.0,Unknown,4.0,"Vande Vate, John",4.0,Unknown,4.0,Unknown,4.0,"Vande Vate, John",4.0,Unknown,4.0,Unknown,4.0,"Vande Vate, John"
IL 6480,1.0,,4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John"
IL 6481,1.0,,4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John",4.0,Unknown,4.0,"Vande Vate, John",4.0,"Vande Vate, John"
IL 6483,1.0,,3.999141370504265,Unknown,4.0,Unknown,4.0,"Vande Vate, John",3.9993653544986927,Unknown,4.0,Unknown,4.0,"Vande Vate, John",3.9993176748416857,Unknown,4.0,Unknown,4.0,"Vande Vate, John",3.999267860181256,Unknown,4.0,Unknown,4.0,"Vande Vate, John",3.9992847021807303,Unknown,4.0,Unknown,4.0,"Vande Vate, John",3.999295132186949,Unknown,4.0,Unknown,4.0,"Vande Vate, John"
IL 6484,1.0,,3.9982827410085298,"Vande Vate, John",3.948183434986736,Unknown,4.0,Unknown,3.998730708997385,"Vande Vate, John",3.948120473448028,Unknown,4.0,Unknown,3.998635349683371,"Vande Vate, John",3.9481262317394976,Unknown,4.0,Unknown,3.9985357203625127,"Vande Vate, John",3.94812570510184,Unknown,4.0,Unknown,3.998569404361462,"Vande Vate, John",3.9481257532666856,Unknown,4.0,Unknown,3.9985902643738993,"Vande Vate, John",3.948125749,Unknown,4.0,Unknown
IMBA 6010,2.0,,3.997424111512794,Unknown,3.896366869973471,"Asher, Joseph",3.9945995672242782,Unknown,3.9980960634960776,Unknown,3.896240946896056,"Asher, Joseph",3.993732847718204,Unknown,3.997953024525057,Unknown,3.896252463478995,"Asher, Joseph",3.995300200524493,Unknown,3.997803580543769,Unknown,3.896251410203679,"Asher, Joseph",3.994398159759808,Unknown,3.9978541065421926,Unknown,3.896251506533371,"Asher, Joseph",3.995556712105928,Unknown,3.9978853965608487,Unknown,3.896251498,"Asher, Joseph",3.9947335339890375,Unknown
IMBA 6021,2.0,,3.9374881689563153,Unknown,3.844550304960207,"Subramanian, Ravi",3.989199134448557,Unknown,3.869351503152527,Unknown,3.844361420344084,"Subramanian, Ravi",3.987465695436408,Unknown,3.843485836813904,Unknown,3.844378695218493,"Subramanian, Ravi",3.9906004010489866,Unknown,3.8638972503075655,Unknown,3.844377115305519,"Subramanian, Ravi",3.988796319519616,Unknown,3.8948477223351095,Unknown,3.844377259800057,"Subramanian, Ravi",3.991113424211855,Unknown,3.9065408332732687,Unknown,3.844377247,"Subramanian, Ravi",3.9894670679780746,Unknown
IMBA 6031,2.0,,3.902228865555396,Unknown,3.7927337399469434,"Liu, Dong",3.9837987016728342,Unknown,3.901654754711188,Unknown,3.792481893792112,"Liu, Dong",3.981198543154611,Unknown,3.901323813701748,Unknown,3.792504927,"Liu, Dong",3.985900602,Unknown,3.901116742113756,Unknown,3.7925028204073583,"Liu, Dong",3.983194479279423,Unknown,3.900990947200231,Unknown,3.792503013066743,"Liu, Dong",3.986670136317783,Unknown,3.900913723933545,Unknown,3.792502995,"Liu, Dong",3.984200601967112,Unknown
IMBA 6032,3.0,,3.775,Unknown,3.740917174933678,"Liu, Dong",3.978398268897113,Unknown,3.775,Unknown,3.740602367,"Liu, Dong",3.9749313908728143,Unknown,3.775,Unknown,3.740631158697487,"Liu, Dong",3.981200802097973,Unknown,3.775,Unknown,3.7406285255091976,"Liu, Dong",3.977592639039231,Unknown,3.775,Unknown,3.740628766333428,"Liu, Dong",3.9822268484237098,Unknown,3.775,Unknown,3.740628744,"Liu, Dong",3.978934135956149,Unknown
IMBA 6040,3.0,,3.319091548617341,Unknown,3.6891006099204136,"Altig, David",3.972997836121391,"Altig, David",3.3396945869309467,Unknown,3.688722840688168,"Altig, David",3.968664238591018,"Altig, David",3.3468985878160487,Unknown,3.688757390436985,"Altig, David",3.9765010026224665,"Altig, David",3.3377748263664926,Unknown,3.688754230611037,"Altig, David",3.9719907987990384,"Altig, David",3.3326092279281263,Unknown,3.688754519600114,"Altig, David",3.977783560529637,"Altig, David",3.3363143887782964,Unknown,3.688754493,"Altig, David",3.9736676699451863,"Altig, David"
IMBA 6050,3.0,,3.868796502,Unknown,3.7611816028706633,"Turner, Deborah",3.967597403345669,Unknown,3.8538946036317223,Unknown,3.760925298856198,"Turner, Deborah",3.9623970863092217,Unknown,3.845471069834781,Unknown,3.761105116951884,"Turner, Deborah",3.971801203,Unknown,3.8399178386767936,Unknown,3.760992778845338,"Turner, Deborah",3.9663889585588463,Unknown,3.836432040243968,Unknown,3.760989565355268,"Turner, Deborah",3.9733402726355647,Unknown,3.834210746159128,Unknown,3.761050037662893,"Turner, Deborah",3.968401203934224,Unknown
IMBA 6061,2.0,,3.875281532,"Overby, Eric",3.833262595820913,Unknown,3.962196970569947,Unknown,3.861077011917452,"Overby, Eric",3.833127757024228,Unknown,3.9561299340274254,Unknown,3.858240487663662,"Overby, Eric",3.833452843466784,Unknown,3.967101403671453,Unknown,3.855573517794341,"Overby, Eric",3.833231327079638,Unknown,3.960787118318654,Unknown,3.853558898976833,"Overby, Eric",3.833224611110423,Unknown,3.968896984741492,Unknown,3.8526060772536006,"Overby, Eric",3.833345582155826,Unknown,3.963134737923261,Unknown
IMBA 6071,3.0,,3.881766562275061,Unknown,3.9053435887711623,"Jayaraman, Narayanan",3.980480376087032,"Jayaraman, Narayanan",3.8682594202031817,Unknown,3.9053302151922575,"Jayaraman, Narayanan",3.976331127455272,"Jayaraman, Narayanan",3.871009905492542,Unknown,3.905800569981683,"Jayaraman, Narayanan",3.982038891496176,"Jayaraman, Narayanan",3.8712291969118886,Unknown,3.9054698753139383,"Jayaraman, Narayanan",3.979034157232223,"Jayaraman, Narayanan",3.8706857577096985,Unknown,3.9054596568655775,"Jayaraman, Narayanan",3.983039802347164,"Jayaraman, Narayanan",3.871001408348073,Unknown,3.90564112664876,"Jayaraman, Narayanan",3.980139688366565,"Jayaraman, Narayanan"
IMBA 6081,2.0,,3.918614964608544,"Hora, Manpreet",3.946816188456067,"Hora, Manpreet",3.998763781604116,"Singhal, Vinod",3.909068223359716,"Hora, Manpreet",3.951789717626972,"Hora, Manpreet",3.99653232088312,"Singhal, Vinod",3.9109954918830128,"Hora, Manpreet",3.956161624220764,"Hora, Manpreet",3.996976379320898,"Singhal, Vinod",3.911494427541103,"Hora, Manpreet",3.959947856652725,"Hora, Manpreet",3.997281196145792,"Singhal, Vinod",3.911421008105024,"Hora, Manpreet",3.963164260111243,"Hora, Manpreet",3.9971826199528335,"Singhal, Vinod",3.911733542923357,"Hora, Manpreet",3.96582656902642,"Hora, Manpreet",3.9971446388098686,"Singhal, Vinod"
IMBA 6090,3.0,,3.9554633669420265,Unknown,3.5589096394031783,"Kohli, Ajay",3.979787407077314,"Kohli, Ajay",3.949877026516251,Unknown,3.556178148660345,"Kohli, Ajay",3.981749189887499,"Kohli, Ajay",3.9509810782734833,Unknown,3.5562230708375795,"Kohli, Ajay",3.980903542552844,"Kohli, Ajay",3.951759658170317,Unknown,3.555990485,"Kohli, Ajay",3.979985228061543,"Kohli, Ajay",3.9521562585003487,Unknown,3.5559900350413765,"Kohli, Ajay",3.980485858384764,"Kohli, Ajay",3.952465677498642,Unknown,3.555970151633986,"Kohli, Ajay",3.9807814889580224,"Kohli, Ajay"
IMBA 6101,2.0,,3.9923117692755095,Unknown,3.6960383793347513,"Ramachandran, Karthik",3.960811032550512,Unknown,3.990685829672785,Unknown,3.6964307395767126,"Ramachandran, Karthik",3.966966058891878,Unknown,3.990966664663954,Unknown,3.696423477396405,"Ramachandran, Karthik",3.964830705784789,Unknown,3.992024888799532,Unknown,3.695777962104371,"Ramachandran, Karthik",3.9626892599772936,Unknown,3.992891508895674,Unknown,3.695790034636404,"Ramachandran, Karthik",3.963789096816693,Unknown,3.993197812073927,Unknown,3.6958854252748217,"Ramachandran, Karthik",3.9644183391061767,Unknown
